Date,A2A,CPR,ENEL,ENI,G,ISP,LDO,MB,MONC,PIRC,PRY,PST,SPM,TEN,TIT,TRN,UCG
2019-03-18 00:00:00+00:00,1.160704493522644,8.100038528442383,3.954296350479126,10.849928855895996,11.177523612976074,1.513048768043518,9.474990844726562,6.8328857421875,33.9842414855957,5.0681023597717285,14.826809883117676,5.777113914489746,12.159601211547852,10.404396057128906,0.5234451293945312,4.360696315765381,9.909568786621094
2019-03-19 00:00:00+00:00,1.1683454513549805,8.138586044311523,3.9701192378997803,10.950544357299805,11.163959503173828,1.515081763267517,9.641868591308594,6.791203022003174,34.252342224121094,5.120718002319336,15.04763412475586,5.925971984863281,12.279548645019531,10.526651382446289,0.5095551013946533,4.384413719177246,10.032678604125977
2019-03-20 00:00:00+00:00,1.1716201305389404,8.162679672241211,3.9873805046081543,10.87198257446289,11.13683032989502,1.5110161304473877,9.632598876953125,6.66317892074585,33.651432037353516,5.120718002319336,15.692084312438965,5.982679843902588,12.33702278137207,10.379101753234863,0.49737757444381714,4.370182991027832,9.955530166625977
2019-03-21 00:00:00+00:00,1.172711730003357,8.297599792480469,4.013272285461426,10.909194946289062,11.17413330078125,1.5008524656295776,9.623327255249023,6.712305068969727,33.28163146972656,5.137690544128418,15.498295783996582,6.123032569885254,12.154603004455566,10.581457138061523,0.5042273998260498,4.387574672698975,9.783175468444824
2019-03-22 00:00:00+00:00,1.170164704322815,8.162679672241211,4.05211067199707,10.81960391998291,11.08935260772705,1.4612138271331787,9.396186828613281,6.6587138175964355,32.67146682739258,5.035852909088135,15.052143096923828,6.067742824554443,11.54487419128418,10.868125915527344,0.5002316236495972,4.382832050323486,9.339977264404297
2019-03-25 00:00:00+00:00,1.1741671562194824,8.422883033752441,4.042041778564453,10.767230987548828,11.08257007598877,1.4561316967010498,9.359103202819824,6.596190929412842,32.172245025634766,4.961173057556152,15.155794143676758,6.0890069007873535,11.48490047454834,10.758516311645508,0.501373291015625,4.4334259033203125,9.353108406066895
2019-03-26 00:00:00+00:00,1.1872658729553223,8.54334831237793,4.10101842880249,10.76171588897705,11.075787544250488,1.4524050951004028,9.488898277282715,6.646805286407471,32.88409423828125,4.967962265014648,15.327043533325195,6.113107681274414,11.697306632995605,10.615181922912598,0.5057496428489685,4.474535942077637,9.223433494567871
2019-03-27 00:00:00+00:00,1.1869021654129028,8.437339782714844,4.109648704528809,10.743799209594727,11.13683032989502,1.4635852575302124,9.36837387084961,6.783761024475098,32.95806121826172,4.905162334442139,15.191848754882812,6.114526271820068,11.679814338684082,10.433904647827148,0.5095551013946533,4.436589241027832,9.47622013092041
2019-03-28 00:00:00+00:00,1.1821720600128174,8.480705261230469,4.089510440826416,10.66799259185791,11.113091468811035,1.466295599937439,9.507439613342285,6.858191967010498,32.95806121826172,4.837270736694336,14.907928466796875,6.093260288238525,11.602348327636719,10.362237930297852,0.5146925449371338,4.436589241027832,9.2972993850708
2019-03-29 00:00:00+00:00,1.1836274862289429,8.432519912719727,4.102456569671631,10.856818199157715,11.191089630126953,1.471038818359375,9.604784965515137,6.893919944763184,33.20766830444336,4.869518756866455,15.200860977172852,6.147132396697998,11.782268524169922,10.551946640014648,0.5274409055709839,4.4650492668151855,9.379373550415039
2019-04-01 00:00:00+00:00,1.1821720600128174,8.3746976852417,4.069372177124023,10.909194946289062,11.309782981872559,1.494415283203125,9.655776023864746,6.960908889770508,33.96575164794922,4.945897579193115,15.052143096923828,6.131537437438965,12.057146072387695,10.834400177001953,0.5184980034828186,4.414453506469727,9.784817695617676
2019-04-02 00:00:00+00:00,1.1996372938156128,8.3746976852417,4.071530342102051,10.88162899017334,11.282652854919434,1.4893335103988647,9.614056587219238,6.861170291900635,34.067447662353516,5.088469505310059,15.128751754760742,6.149967670440674,12.142109870910645,10.724790573120117,0.5089842677116394,4.427103042602539,9.738856315612793
2019-04-03 00:00:00+00:00,1.1683454513549805,8.331331253051758,4.1053338050842285,10.960192680358887,11.336913108825684,1.5025464296340942,9.702130317687988,6.87754487991333,34.59440231323242,5.261591911315918,15.462244987487793,6.199587821960449,12.197084426879883,10.695280075073242,0.513931393623352,4.439751148223877,10.004773139953613
2019-04-04 00:00:00+00:00,1.1425117254257202,8.355422973632812,4.095983505249023,10.858197212219238,11.330130577087402,1.5137267112731934,9.739215850830078,6.91773796081543,34.391021728515625,5.30063009262085,15.295498847961426,6.1953349113464355,12.082135200500488,10.497142791748047,0.5124092102050781,4.4255218505859375,9.939114570617676
2019-04-05 00:00:00+00:00,1.1228631734848022,8.360241889953613,4.095264434814453,10.921601295471191,11.279260635375977,1.5137267112731934,9.776299476623535,6.96388578414917,34.32630157470703,5.337970733642578,15.21888542175293,6.219436168670654,12.429481506347656,10.81332015991211,0.5106967091560364,4.411291599273682,9.870173454284668
2019-04-08 00:00:00+00:00,1.1115837097167969,8.422883033752441,4.082318305969238,10.898167610168457,11.323347091674805,1.513048768043518,9.734580039978027,6.9028520584106445,33.9842414855957,5.319300651550293,15.448723793029785,6.3257622718811035,12.574416160583496,10.880770683288574,0.5076523423194885,4.419196605682373,9.778251647949219
2019-04-09 00:00:00+00:00,1.100304126739502,8.263869285583496,4.070810794830322,10.949165344238281,11.282652854919434,1.51542067527771,9.525981903076172,6.9028520584106445,33.26313781738281,5.253106594085693,14.709635734558105,6.348445892333984,12.084633827209473,10.589889526367188,0.5088891386985779,4.423940658569336,9.804512977600098
